window_end_time,vehicle_id,window_duration,record_count,instantaneous_power,battery_temp_rate,motor_temp_rate,avg_speed,max_speed,min_speed,soc_rate,latest_soc,energy_consumed,battery_temperature,motor_temperature,battery_voltage,battery_current
2026-06-05 20:00:00,EV_001,1.0,100,15.66,0.0,0.0,16.29,29.64,0.54,-8280.0,82.6,1.71,60.0,150.0,381.9,41.0
2026-06-05 20:00:05,EV_001,1.0,100,12.63,0.0,0.0,16.29,29.64,0.54,-7920.0,82.6,1.703,60.0,150.0,387.3,32.6
2026-06-05 20:00:10,EV_001,1.0,100,10.63,0.0,0.0,16.01,29.64,0.43,-8280.0,82.5,1.707,60.0,150.0,385.1,27.6
2026-06-05 20:00:15,EV_001,1.0,100,11.19,0.0,0.0,16.07,29.64,0.43,-8280.0,82.5,1.7033,60.0,150.0,379.2,29.5
2026-06-05 20:00:20,EV_001,1.0,100,13.92,0.0,0.0,15.85,29.64,0.43,-8280.0,82.5,1.7015,60.0,150.0,382.5,36.4
2026-06-05 20:00:25,EV_001,1.0,100,10.38,0.0,0.0,15.71,29.64,0.43,-7920.0,82.5,1.6967,60.0,150.0,385.7,26.9
2026-06-05 20:00:30,EV_001,1.0,100,15.97,0.0,0.0,15.65,29.64,0.43,-8280.0,82.4,1.6986,60.0,150.0,391.5,40.8
2026-06-05 20:00:35,EV_001,1.0,100,7.99,0.0,0.0,15.45,29.64,0.43,-8280.0,82.4,1.6903,60.0,150.0,373.3,21.4
2026-06-05 20:00:40,EV_001,1.0,100,8.93,0.0,0.0,15.53,29.64,0.43,-8280.0,82.4,1.6867,60.0,150.0,383.2,23.3
2026-06-05 20:00:45,EV_001,1.0,100,19.72,0.0,0.0,15.61,29.64,0.43,-7920.0,82.4,1.707,60.0,150.0,384.4,51.3
2026-06-05 20:00:50,EV_001,1.0,100,10.64,0.0,0.0,15.74,29.64,0.43,-7920.0,82.4,1.702,60.0,150.0,382.8,27.8
2026-06-05 20:00:55,EV_001,1.0,100,6.1,0.0,0.0,15.83,29.64,0.43,-8280.0,82.3,1.6924,60.0,150.0,381.3,16.0
2026-06-05 20:01:00,EV_001,1.0,100,18.02,0.0,0.0,15.85,29.64,0.43,-8280.0,82.3,1.7035,60.0,150.0,377.0,47.8
2026-06-05 20:01:05,EV_001,1.0,100,18.03,0.0,0.0,16.05,29.64,0.43,-8280.0,82.3,1.7222,60.0,150.0,377.9,47.7
2026-06-05 20:01:10,EV_001,1.0,100,8.46,0.0,0.0,16.17,29.64,0.43,-7920.0,82.3,1.7176,60.0,150.0,386.2,21.9
2026-06-05 20:01:15,EV_001,1.0,100,16.4,0.0,0.0,16.19,29.64,0.43,-8280.0,82.2,1.7249,60.0,150.0,382.4,42.9
2026-06-05 20:01:20,EV_001,1.0,100,15.73,0.0,0.0,16.29,29.64,0.43,-8280.0,82.2,1.7244,60.0,150.0,385.6,40.8
2026-06-05 20:01:25,EV_001,1.0,100,12.12,0.0,0.0,16.22,29.64,0.43,-8280.0,82.2,1.733,60.0,150.0,383.4,31.6
2026-06-05 20:01:30,EV_001,1.0,100,15.32,0.0,0.0,16.19,29.64,0.43,-8640.0,82.1,1.7388,60.0,150.0,376.3,40.7
2026-06-05 20:01:35,EV_001,1.0,100,12.23,0.0,0.0,16.21,29.64,0.43,-8280.0,82.1,1.731,60.0,150.0,374.0,32.7
2026-06-05 20:01:40,EV_001,1.0,100,4.83,0.0,0.0,16.07,29.64,0.43,-8280.0,82.1,1.7235,60.0,150.0,380.0,12.7
2026-06-05 20:01:45,EV_001,1.0,100,18.58,0.0,0.0,16.18,29.64,0.43,-8280.0,82.1,1.7321,60.0,150.0,379.2,49.0
2026-06-05 20:01:50,EV_001,1.0,100,13.91,0.0,0.0,16.07,29.64,0.43,-8280.0,82.1,1.723,60.0,150.0,389.5,35.7
2026-06-05 20:01:55,EV_001,1.0,100,13.6,0.0,0.0,16.13,29.64,0.43,-8280.0,82.0,1.7125,60.0,150.0,377.7,36.0
2026-06-05 20:02:00,EV_001,1.0,100,16.33,0.0,0.0,16.07,29.64,0.43,-8280.0,82.0,1.7144,60.0,150.0,383.3,42.6
2026-06-05 20:02:05,EV_001,1.0,100,9.77,0.0,0.0,15.94,29.64,0.43,-8280.0,82.0,1.7088,60.0,150.0,377.2,25.9
2026-06-05 20:02:10,EV_001,1.0,100,10.97,0.0,0.0,15.98,29.64,0.43,-8280.0,82.0,1.7175,60.0,150.0,389.0,28.2
2026-06-05 20:02:15,EV_001,1.0,100,-1.65,0.0,0.0,15.93,29.64,0.43,-7920.0,82.0,1.6971,60.0,150.0,383.0,-4.3
2026-06-05 20:02:20,EV_001,1.0,100,12.87,0.0,0.0,15.95,29.64,0.43,-8280.0,81.9,1.6906,60.0,150.0,385.4,33.4
2026-06-05 20:02:25,EV_001,1.0,100,10.01,0.0,0.0,15.89,29.64,0.43,-8280.0,81.9,1.6956,60.0,150.0,380.7,26.3
2026-06-05 20:02:30,EV_001,1.0,100,14.67,0.0,0.0,16.11,29.64,0.43,-7920.0,81.9,1.6922,60.0,150.0,389.0,37.7
2026-06-05 20:02:35,EV_001,1.0,100,10.3,0.0,0.0,15.88,29.64,0.43,-7920.0,81.9,1.6863,60.0,150.0,374.4,27.5
2026-06-05 20:02:40,EV_001,1.0,100,17.76,0.0,0.0,15.84,29.64,0.43,-8280.0,81.8,1.7047,60.0,150.0,386.0,46.0
2026-06-05 20:02:45,EV_001,1.0,100,19.75,0.0,0.0,16.05,29.64,0.43,-8280.0,81.8,1.7068,60.0,150.0,386.5,51.1
2026-06-05 20:02:50,EV_001,1.0,100,11.67,0.0,0.0,15.82,29.64,0.43,-8280.0,81.8,1.7116,60.0,150.0,386.3,30.2
2026-06-05 20:02:55,EV_001,1.0,100,4.52,0.0,0.0,15.75,29.64,0.43,-7920.0,81.8,1.705,60.0,150.0,376.7,12.0
2026-06-05 20:03:00,EV_001,1.0,100,13.04,0.0,0.0,15.72,29.64,0.43,-8280.0,81.7,1.7028,60.0,150.0,376.8,34.6
2026-06-05 20:03:05,EV_001,1.0,100,10.01,0.0,0.0,15.79,29.64,0.43,-8280.0,81.7,1.7029,60.0,150.0,379.0,26.4
2026-06-05 20:03:10,EV_001,1.0,100,7.8,0.0,0.0,15.89,29.64,0.43,-8280.0,81.7,1.7008,60.0,150.0,375.1,20.8
2026-06-05 20:03:15,EV_001,1.0,100,9.55,0.0,0.0,15.69,29.64,0.43,-7920.0,81.7,1.6858,60.0,150.0,374.5,25.5
2026-06-05 20:03:20,EV_001,1.0,100,12.34,0.0,0.0,15.6,29.64,0.43,-7920.0,81.7,1.6853,60.0,150.0,389.2,31.7
2026-06-05 20:03:25,EV_001,1.0,100,17.75,0.0,0.0,15.67,29.64,0.43,-8280.0,81.6,1.6934,60.0,150.0,383.4,46.3
2026-06-05 20:03:30,EV_001,1.0,100,11.01,0.0,0.0,15.66,29.64,0.43,-8280.0,81.6,1.6917,60.0,150.0,379.7,29.0
2026-06-05 20:03:35,EV_001,1.0,100,18.61,0.0,0.0,15.56,29.64,0.43,-7920.0,81.6,1.6949,60.0,150.0,388.5,47.9
2026-06-05 20:03:40,EV_001,1.0,100,5.15,0.0,0.0,15.39,29.64,0.43,-7920.0,81.6,1.6817,60.0,150.0,390.1,13.2
2026-06-05 20:03:45,EV_001,1.0,100,15.37,0.0,0.0,15.38,29.64,0.43,-8280.0,81.5,1.6853,60.0,150.0,390.1,39.4
2026-06-05 20:03:50,EV_001,1.0,100,13.98,0.0,0.0,15.35,29.64,0.43,-8280.0,81.5,1.6962,60.0,150.0,374.9,37.3
2026-06-05 20:03:55,EV_001,1.0,100,7.74,0.0,0.0,15.12,29.64,0.43,-8280.0,81.5,1.6861,60.0,150.0,371.9,20.8
2026-06-05 20:04:00,EV_001,1.0,100,7.26,0.0,0.0,14.95,29.64,0.43,-7920.0,81.5,1.6872,60.0,150.0,384.2,18.9
2026-06-05 20:04:05,EV_001,1.0,100,7.24,0.0,0.0,15.09,29.64,0.43,-7920.0,81.5,1.6797,60.0,150.0,374.9,19.3
2026-06-05 20:04:10,EV_001,1.0,100,4.1,0.0,0.0,15.16,29.64,0.43,-7920.0,81.5,1.6554,60.0,150.0,383.3,10.7
2026-06-05 20:04:15,EV_001,1.0,100,5.35,0.0,0.0,14.99,29.64,0.43,-7920.0,81.5,1.6428,60.0,150.0,385.2,13.9
2026-06-05 20:04:20,EV_001,1.0,100,10.26,0.0,0.0,14.72,29.64,0.43,-7920.0,81.4,1.6267,60.0,150.0,374.6,27.4
2026-06-05 20:04:25,EV_001,1.0,100,13.84,0.0,0.0,14.68,29.64,0.43,-7920.0,81.4,1.6251,60.0,150.0,375.0,36.9
2026-06-05 20:04:30,EV_001,1.0,100,6.52,0.0,0.0,14.5,29.64,0.43,-7920.0,81.4,1.609,60.0,150.0,385.7,16.9
2026-06-05 20:04:35,EV_001,1.0,100,9.29,0.0,0.0,14.46,29.64,0.43,-7560.0,81.4,1.6008,60.0,150.0,385.6,24.1
2026-06-05 20:04:40,EV_001,1.0,100,14.42,0.0,0.0,14.67,29.64,0.43,-7560.0,81.4,1.6076,60.0,150.0,377.4,38.2
2026-06-05 20:04:45,EV_001,1.0,100,7.88,0.0,0.0,14.64,29.64,0.43,-7920.0,81.3,1.5992,60.0,150.0,384.5,20.5
2026-06-05 20:04:50,EV_001,1.0,100,7.73,0.0,0.0,14.59,29.64,0.43,-7920.0,81.3,1.5914,60.0,150.0,382.7,20.2
2026-06-05 20:04:55,EV_001,1.0,100,20.13,0.0,0.0,14.58,29.64,0.43,-7560.0,81.3,1.6044,60.0,150.0,379.1,53.1
2026-06-05 20:05:00,EV_001,1.0,100,12.87,0.0,0.0,14.55,29.64,0.43,-7560.0,81.3,1.6134,60.0,150.0,375.2,34.3
2026-06-05 20:05:05,EV_001,1.0,100,8.36,0.0,0.0,14.47,29.64,0.43,-7560.0,81.3,1.608,60.0,150.0,376.7,22.2
2026-06-05 20:05:10,EV_001,1.0,100,7.41,0.0,0.0,14.42,29.64,0.43,-7920.0,81.2,1.6053,60.0,150.0,378.2,19.6
2026-06-05 20:05:15,EV_001,1.0,100,17.12,0.0,0.0,14.48,29.64,0.43,-7920.0,81.2,1.6277,60.0,150.0,383.0,44.7
2026-06-05 20:05:20,EV_001,1.0,100,15.52,0.0,0.0,14.63,29.64,0.43,-7560.0,81.2,1.6222,60.0,150.0,385.0,40.3
2026-06-05 20:05:25,EV_001,1.0,100,5.96,0.0,0.0,14.43,29.64,0.43,-7560.0,81.2,1.6131,60.0,150.0,384.6,15.5
2026-06-05 20:05:30,EV_001,1.0,100,19.54,0.0,0.0,14.35,29.64,0.43,-7920.0,81.1,1.6208,60.0,150.0,378.7,51.6
2026-06-05 20:05:35,EV_001,1.0,100,16.41,0.0,0.0,14.38,29.64,0.43,-7920.0,81.1,1.6266,60.0,150.0,380.8,43.1
2026-06-05 20:05:40,EV_001,1.0,100,10.64,0.0,0.0,14.5,29.64,0.43,-7560.0,81.1,1.6162,60.0,150.0,378.7,28.1
2026-06-05 20:05:45,EV_001,1.0,100,19.2,0.0,0.0,14.48,29.64,0.43,-7560.0,81.1,1.6362,60.0,150.0,383.2,50.1
2026-06-05 20:05:50,EV_001,1.0,100,6.42,0.0,0.0,14.57,29.64,0.43,-7920.0,81.0,1.6322,60.0,150.0,386.6,16.6
2026-06-05 20:05:55,EV_001,1.0,100,14.38,0.0,0.0,14.77,29.92,0.43,-7920.0,81.0,1.6335,60.0,150.0,382.5,37.6
2026-06-05 20:06:00,EV_001,1.0,100,3.12,0.0,0.0,14.64,29.92,0.43,-7920.0,81.0,1.6304,60.0,150.0,379.9,8.2
2026-06-05 20:06:05,EV_001,1.0,100,3.88,0.0,0.0,14.63,29.92,0.43,-7920.0,81.0,1.6208,60.0,150.0,384.0,10.1
2026-06-05 20:06:10,EV_001,1.0,100,15.67,0.0,0.0,14.77,29.92,0.43,-7560.0,81.0,1.6188,60.0,150.0,375.7,41.7
2026-06-05 20:06:15,EV_001,1.0,100,5.54,0.0,0.0,14.8,29.92,0.43,-7560.0,81.0,1.6144,60.0,150.0,390.1,14.2
2026-06-05 20:06:20,EV_001,1.0,100,12.15,0.0,0.0,14.88,29.92,0.43,-7920.0,80.9,1.6072,60.0,150.0,389.5,31.2
2026-06-05 20:06:25,EV_001,1.0,100,15.21,0.0,0.0,14.94,29.92,0.43,-7560.0,80.9,1.6008,60.0,150.0,382.2,39.8
2026-06-05 20:06:30,EV_001,1.0,100,10.47,0.0,0.0,14.82,29.92,0.43,-7560.0,80.9,1.601,60.0,150.0,376.7,27.8
2026-06-05 20:06:35,EV_001,1.0,100,9.04,0.0,0.0,14.92,29.92,0.43,-7560.0,80.9,1.6011,60.0,150.0,381.5,23.7
2026-06-05 20:06:40,EV_001,1.0,100,12.27,0.0,0.0,14.82,29.92,0.43,-7560.0,80.9,1.6004,60.0,150.0,387.0,31.7
2026-06-05 20:06:45,EV_001,1.0,100,12.75,0.0,0.0,15.07,29.92,0.43,-7920.0,80.8,1.5989,60.0,150.0,369.7,34.5
2026-06-05 20:06:50,EV_001,1.0,100,5.52,0.0,0.0,14.95,29.92,0.43,-7560.0,80.8,1.5941,60.0,150.0,375.3,14.7
2026-06-05 20:06:55,EV_001,1.0,100,8.26,0.0,0.0,14.86,29.92,0.43,-7560.0,80.8,1.5967,60.0,150.0,380.6,21.7
2026-06-05 20:07:00,EV_001,1.0,100,15.64,0.0,0.0,15.07,29.92,0.43,-7560.0,80.8,1.6015,60.0,150.0,378.6,41.3
2026-06-05 20:07:05,EV_001,1.0,100,10.25,0.0,0.0,14.9,29.92,0.43,-7560.0,80.8,1.5838,60.0,150.0,379.8,27.0
2026-06-05 20:07:10,EV_001,1.0,100,17.64,0.0,0.0,14.92,29.92,0.43,-7560.0,80.7,1.5936,60.0,150.0,383.4,46.0
2026-06-05 20:07:15,EV_001,1.0,100,7.06,0.0,0.0,14.92,29.92,0.43,-7560.0,80.7,1.5931,60.0,150.0,385.7,18.3
2026-06-05 20:07:20,EV_001,1.0,100,5.41,0.0,0.0,15.03,29.92,0.43,-7560.0,80.7,1.5792,60.0,150.0,380.8,14.2
2026-06-05 20:07:25,EV_001,1.0,100,17.87,0.0,0.0,14.94,29.92,0.43,-7560.0,80.7,1.5798,60.0,150.0,379.3,47.1
2026-06-05 20:07:30,EV_001,1.0,100,7.41,0.0,0.0,14.99,29.92,0.43,-7200.0,80.7,1.5708,60.0,150.0,382.0,19.4
2026-06-05 20:07:35,EV_001,1.0,100,10.65,0.0,0.0,14.94,29.92,0.43,-7560.0,80.6,1.5747,60.0,150.0,390.2,27.3
2026-06-05 20:07:40,EV_001,1.0,100,9.17,0.0,0.0,14.93,29.92,0.43,-7560.0,80.6,1.5668,60.0,150.0,377.2,24.3
2026-06-05 20:07:45,EV_001,1.0,100,4.8,0.0,0.0,14.65,29.92,0.43,-7560.0,80.6,1.5629,60.0,150.0,381.3,12.6
2026-06-05 20:07:50,EV_001,1.0,100,6.95,0.0,0.0,14.57,29.92,0.43,-7560.0,80.6,1.5655,60.0,150.0,373.6,18.6
2026-06-05 20:07:55,EV_001,1.0,100,12.55,0.0,0.0,14.58,29.92,0.43,-7560.0,80.6,1.5783,60.0,150.0,371.2,33.8
2026-06-05 20:08:00,EV_001,1.0,100,23.18,0.0,0.0,14.85,29.92,0.43,-7560.0,80.5,1.5882,60.0,150.0,383.1,60.5
2026-06-05 20:08:05,EV_001,1.0,100,19.67,0.0,0.0,14.93,29.92,0.43,-7560.0,80.5,1.6051,60.0,150.0,382.7,51.4
2026-06-05 20:08:10,EV_001,1.0,100,9.73,0.0,0.0,15.01,29.92,0.43,-7560.0,80.5,1.6018,60.0,150.0,378.7,25.7
2026-06-05 20:08:15,EV_001,1.0,100,15.23,0.0,0.0,15.06,29.92,0.43,-7920.0,80.4,1.6012,60.0,150.0,381.6,39.9
2026-06-05 20:08:20,EV_001,1.0,100,9.67,0.0,0.0,14.82,29.92,0.43,-7920.0,80.4,1.597,60.0,150.0,386.7,25.0
2026-06-05 20:08:25,EV_001,1.0,100,3.88,0.0,0.0,14.71,29.92,0.43,-7560.0,80.4,1.5877,60.0,150.0,380.0,10.2
2026-06-05 20:08:30,EV_001,1.0,100,14.31,0.0,0.0,14.72,29.92,0.66,-7560.0,80.4,1.592,60.0,150.0,385.8,37.1
2026-06-05 20:08:35,EV_001,1.0,100,8.26,0.0,0.0,14.65,29.92,0.66,-7560.0,80.4,1.5841,60.0,150.0,387.9,21.3
2026-06-05 20:08:40,EV_001,1.0,100,11.55,0.0,0.0,14.69,29.92,0.66,-7560.0,80.4,1.5858,60.0,150.0,378.6,30.5
2026-06-05 20:08:45,EV_001,1.0,100,14.45,0.0,0.0,14.81,29.92,0.66,-7560.0,80.3,1.5837,60.0,150.0,380.2,38.0
2026-06-05 20:08:50,EV_001,1.0,100,-0.04,0.0,0.0,14.69,29.92,0.66,-7560.0,80.3,1.5726,60.0,150.0,386.4,-0.1
2026-06-05 20:08:55,EV_001,1.0,100,10.84,0.0,0.0,14.63,29.92,0.66,-7560.0,80.3,1.5753,60.0,150.0,376.5,28.8
2026-06-05 20:09:00,EV_001,1.0,100,11.64,0.0,0.0,14.59,29.92,0.66,-7560.0,80.3,1.5641,60.0,150.0,378.0,30.8
2026-06-05 20:09:05,EV_001,1.0,100,15.38,0.0,0.0,14.51,29.92,0.66,-7560.0,80.3,1.5706,60.0,150.0,378.7,40.6
2026-06-05 20:09:10,EV_001,1.0,100,13.32,0.0,0.0,14.54,29.92,0.66,-7560.0,80.2,1.5807,60.0,150.0,387.3,34.4
2026-06-05 20:09:15,EV_001,1.0,100,13.87,0.0,0.0,14.53,29.92,0.66,-7560.0,80.2,1.5749,60.0,150.0,370.8,37.4
2026-06-05 20:09:20,EV_001,1.0,100,12.11,0.0,0.0,14.5,29.92,0.66,-7560.0,80.2,1.5667,60.0,150.0,383.1,31.6
2026-06-05 20:09:25,EV_001,1.0,100,6.49,0.0,0.0,14.41,29.92,0.66,-7560.0,80.2,1.5639,60.0,150.0,377.6,17.2
2026-06-05 20:09:30,EV_001,1.0,100,11.55,0.0,0.0,14.51,29.92,0.66,-7200.0,80.2,1.5572,60.0,150.0,378.7,30.5
2026-06-05 20:09:35,EV_001,1.0,100,12.82,0.0,0.0,14.33,29.92,0.66,-7560.0,80.1,1.5532,60.0,150.0,373.9,34.3
2026-06-05 20:09:40,EV_001,1.0,100,11.7,0.0,0.0,14.12,29.92,0.66,-7560.0,80.1,1.5526,60.0,150.0,375.1,31.2
2026-06-05 20:09:45,EV_001,1.0,100,4.22,0.0,0.0,13.98,29.92,0.03,-7200.0,80.1,1.5372,60.0,150.0,376.5,11.2
2026-06-05 20:09:50,EV_001,1.0,100,11.21,0.0,0.0,13.89,29.92,0.03,-7200.0,80.1,1.5358,60.0,150.0,387.8,28.9
2026-06-05 20:09:55,EV_001,1.0,100,9.51,0.0,0.0,13.91,29.92,0.03,-7200.0,80.1,1.5423,60.0,150.0,380.2,25.0
2026-06-05 20:10:00,EV_001,1.0,100,6.07,0.0,0.0,14.1,29.92,0.03,-7560.0,80.0,1.5249,60.0,150.0,377.3,16.1
2026-06-05 20:10:05,EV_001,1.0,100,17.3,0.0,0.0,13.98,29.92,0.03,-7560.0,80.0,1.5296,60.0,150.0,385.4,44.9
2026-06-05 20:10:10,EV_001,1.0,100,11.47,0.0,0.0,14.19,29.92,0.03,-7200.0,80.0,1.5266,60.0,150.0,378.5,30.3
2026-06-05 20:10:15,EV_001,1.0,100,14.0,0.0,0.0,14.04,29.92,0.03,-7200.0,80.0,1.5234,60.0,150.0,382.4,36.6
2026-06-05 20:10:20,EV_001,1.0,100,18.28,0.0,0.0,14.12,29.92,0.03,-7560.0,79.9,1.5352,60.0,150.0,373.1,49.0
2026-06-05 20:10:25,EV_001,1.0,100,18.37,0.0,0.0,14.25,29.92,0.03,-7560.0,79.9,1.5455,60.0,150.0,374.1,49.1
2026-06-05 20:10:30,EV_001,1.0,100,9.47,0.0,0.0,14.0,29.92,0.03,-7560.0,79.9,1.5564,60.0,150.0,380.3,24.9
2026-06-05 20:10:35,EV_001,1.0,100,20.98,0.0,0.0,14.18,29.92,0.03,-7560.0,79.8,1.5676,60.0,150.0,376.0,55.8
2026-06-05 20:10:40,EV_001,1.0,100,9.87,0.0,0.0,14.17,29.92,0.03,-7560.0,79.8,1.5674,60.0,150.0,382.4,25.8
2026-06-05 20:10:45,EV_001,1.0,100,11.61,0.0,0.0,13.97,29.92,0.03,-7560.0,79.8,1.5632,60.0,150.0,380.5,30.5
2026-06-05 20:10:50,EV_001,1.0,100,20.8,0.0,0.0,13.93,29.92,0.03,-7560.0,79.8,1.5778,60.0,150.0,379.6,54.8
2026-06-05 20:10:55,EV_001,1.0,100,21.45,0.0,0.0,14.03,29.92,0.03,-7560.0,79.7,1.5829,60.0,150.0,382.4,56.1
2026-06-05 20:11:00,EV_001,1.0,100,13.36,0.0,0.0,14.09,29.92,0.03,-7560.0,79.7,1.574,60.0,150.0,373.3,35.8
2026-06-05 20:11:05,EV_001,1.0,100,9.17,0.0,0.0,14.07,29.92,0.03,-7560.0,79.7,1.5706,60.0,150.0,388.4,23.6
2026-06-05 20:11:10,EV_001,1.0,100,14.6,0.0,0.0,14.16,29.92,0.03,-7560.0,79.7,1.5846,60.0,150.0,383.2,38.1
2026-06-05 20:11:15,EV_001,1.0,100,2.54,0.0,0.0,14.26,29.92,0.03,-7200.0,79.7,1.57,60.0,150.0,385.1,6.6
2026-06-05 20:11:20,EV_001,1.0,100,24.52,0.0,0.0,14.38,29.92,0.03,-7560.0,79.6,1.5901,60.0,150.0,382.6,64.1
2026-06-05 20:11:25,EV_001,1.0,100,17.84,0.0,0.0,14.58,29.92,0.03,-7560.0,79.6,1.6041,60.0,150.0,380.3,46.9
2026-06-05 20:11:30,EV_001,1.0,100,15.97,0.0,0.0,14.67,29.92,0.03,-7920.0,79.5,1.613,60.0,150.0,375.0,42.6
2026-06-05 20:11:35,EV_001,1.0,100,18.44,0.0,0.0,14.89,29.92,0.03,-7920.0,79.5,1.6215,60.0,150.0,377.8,48.8
2026-06-05 20:11:40,EV_001,1.0,100,19.05,0.0,0.0,14.88,29.92,0.03,-7560.0,79.5,1.6233,60.0,150.0,381.7,49.9
2026-06-05 20:11:45,EV_001,1.0,100,17.98,0.0,0.0,14.92,29.92,0.03,-7920.0,79.4,1.633,60.0,150.0,375.3,47.9
2026-06-05 20:11:50,EV_001,1.0,100,6.25,0.0,0.0,14.97,29.92,0.03,-7920.0,79.4,1.6158,60.0,150.0,378.9,16.5
2026-06-05 20:11:55,EV_001,1.0,100,12.58,0.0,0.0,14.92,29.92,0.03,-7920.0,79.4,1.6261,60.0,150.0,388.3,32.4
2026-06-05 20:12:00,EV_001,1.0,100,7.92,0.0,0.0,14.91,29.92,0.03,-7560.0,79.4,1.6158,60.0,150.0,370.2,21.4
2026-06-05 20:12:05,EV_001,1.0,100,14.31,0.0,0.0,14.85,29.92,0.03,-7560.0,79.4,1.6162,60.0,150.0,366.8,39.0
2026-06-05 20:12:10,EV_001,1.0,100,11.12,0.0,0.0,14.99,29.92,0.03,-7920.0,79.3,1.6209,60.0,150.0,380.8,29.2
2026-06-05 20:12:15,EV_001,1.0,100,4.58,0.0,0.0,15.04,29.92,0.03,-7920.0,79.3,1.6172,60.0,150.0,375.8,12.2
2026-06-05 20:12:20,EV_001,1.0,100,10.23,0.0,0.0,15.23,29.92,0.03,-7920.0,79.3,1.6213,60.0,150.0,384.4,26.6
2026-06-05 20:12:25,EV_001,1.0,100,11.37,0.0,0.0,15.29,29.92,0.03,-7920.0,79.3,1.6314,60.0,150.0,375.3,30.3
2026-06-05 20:12:30,EV_001,1.0,100,12.58,0.0,0.0,15.43,29.92,0.03,-7920.0,79.3,1.6415,60.0,150.0,377.9,33.3
2026-06-05 20:12:35,EV_001,1.0,100,14.03,0.0,0.0,15.5,29.92,0.03,-7920.0,79.2,1.6467,60.0,150.0,375.1,37.4
2026-06-05 20:12:40,EV_001,1.0,100,10.82,0.0,0.0,15.63,29.92,0.03,-7920.0,79.2,1.6425,60.0,150.0,377.0,28.7
2026-06-05 20:12:45,EV_001,1.0,100,14.34,0.0,0.0,15.62,29.92,0.03,-7920.0,79.2,1.6534,60.0,150.0,379.3,37.8
2026-06-05 20:12:50,EV_001,1.0,100,14.51,0.0,0.0,15.8,29.92,0.03,-7920.0,79.2,1.6606,60.0,150.0,380.9,38.1
2026-06-05 20:12:55,EV_001,1.0,100,10.82,0.0,0.0,15.73,29.92,0.03,-7920.0,79.2,1.6556,60.0,150.0,380.9,28.4
2026-06-05 20:13:00,EV_001,1.0,100,18.91,0.0,0.0,15.68,29.92,0.03,-7920.0,79.1,1.671,60.0,150.0,384.4,49.2
2026-06-05 20:13:05,EV_001,1.0,100,15.75,0.0,0.0,15.52,29.92,0.03,-7920.0,79.1,1.6821,60.0,150.0,384.1,41.0
2026-06-05 20:13:10,EV_001,1.0,100,28.71,0.0,0.0,15.64,29.92,0.03,-8280.0,79.0,1.694,60.0,150.0,390.6,73.5
2026-06-05 20:13:15,EV_001,1.0,100,15.13,0.0,0.0,15.54,29.92,0.03,-8280.0,79.0,1.6971,60.0,150.0,370.8,40.8
2026-06-05 20:13:20,EV_001,1.0,100,4.07,0.0,0.0,15.41,29.92,0.03,-8280.0,79.0,1.6912,60.0,150.0,377.0,10.8
2026-06-05 20:13:25,EV_001,1.0,100,7.52,0.0,0.0,15.58,29.92,0.03,-7920.0,79.0,1.6913,60.0,150.0,376.1,20.0
2026-06-05 20:13:30,EV_001,1.0,100,15.63,0.0,0.0,15.74,29.92,0.03,-7920.0,79.0,1.6893,60.0,150.0,380.4,41.1
2026-06-05 20:13:35,EV_001,1.0,100,13.66,0.0,0.0,15.73,29.92,0.03,-8280.0,78.9,1.6867,60.0,150.0,376.2,36.3
2026-06-05 20:13:40,EV_001,1.0,100,3.14,0.0,0.0,15.67,29.92,0.03,-8280.0,78.9,1.6828,60.0,150.0,378.5,8.3
2026-06-05 20:13:45,EV_001,1.0,100,13.19,0.0,0.0,15.6,29.92,0.03,-7920.0,78.9,1.674,60.0,150.0,377.9,34.9
2026-06-05 20:13:50,EV_001,1.0,100,14.12,0.0,0.0,15.54,29.92,0.03,-7920.0,78.9,1.6708,60.0,150.0,367.7,38.4
2026-06-05 20:13:55,EV_001,1.0,100,3.76,0.0,0.0,15.39,29.92,0.03,-7920.0,78.9,1.6612,60.0,150.0,372.6,10.1
2026-06-05 20:14:00,EV_001,1.0,100,6.47,0.0,0.0,15.22,29.92,0.03,-7920.0,78.9,1.6435,60.0,150.0,378.6,17.1
2026-06-05 20:14:05,EV_001,1.0,100,3.43,0.0,0.0,15.04,29.92,0.03,-7560.0,78.9,1.6394,60.0,150.0,373.3,9.2
2026-06-05 20:14:10,EV_001,1.0,100,9.75,0.0,0.0,15.05,29.92,0.03,-7920.0,78.8,1.633,60.0,150.0,386.9,25.2
2026-06-05 20:14:15,EV_001,1.0,100,12.44,0.0,0.0,14.96,29.9,0.03,-7920.0,78.8,1.6459,60.0,150.0,378.1,32.9
2026-06-05 20:14:20,EV_001,1.0,100,13.34,0.0,0.0,15.17,29.9,0.03,-7920.0,78.8,1.6591,60.0,150.0,382.1,34.9
2026-06-05 20:14:25,EV_001,1.0,100,14.29,0.0,0.0,15.25,29.9,0.03,-7920.0,78.8,1.6571,60.0,150.0,380.0,37.6
2026-06-05 20:14:30,EV_001,1.0,100,11.89,0.0,0.0,15.18,29.9,0.03,-8280.0,78.7,1.666,60.0,150.0,382.2,31.1
2026-06-05 20:14:35,EV_001,1.0,100,13.83,0.0,0.0,15.21,29.9,0.03,-7920.0,78.7,1.6683,60.0,150.0,384.2,36.0
